-4717592947348416572,100000000000

3005354455194470435 ,100000000

5029765026676669485 ,100000000

-3596970036168209127,100000000

4200061543756048255 ,100100000000

-4258161657674435754,100000000

2465660823632169542 ,419000000000

-5971651958014795186,100000000000

-4834933656420171112,50000000000

-5435009123396998760,9900000000

257713755163795601  ,1100000000

8852610622238461020 ,9900000000

4984532995943838246 ,9900000000

-3473204851637477925,59900000000

-8345548531253079058,50000000000

-1301659808086605816,50000000000

1745206542079803390 ,50000000000

-6849835924884288891,59900000000

-2867104616563931743,25000000000

6625814002061986028 ,9900000000

-4998582496896198018,6000000000000

8524378506801097965 ,100000000

-9073095498202734772,10000000000000

-3431180924982537184,100000000

-5548284956158013212,400000000

-2001720854590391346,9900000000

118475996982        ,10000000000

-2794611313939141047,10000000000

-1487751142727164578,100000000000

6434657790854196618 ,21500000000

2108520369676480444 ,0

2669768493247131809 ,9900000000

-5064930576502446353,700000000

8898131315359713510 ,100000000000

-2807174785096640812,9900000000

-1041512167280602133,9900000000

-5447916087380915482,9900000000

4712017278785026522 ,0

-3555341137023439309,8700000000

-5548108073313236761,60050000000000

1638703899794978992 ,10000000000

49226726277543520   ,10000000000

1233970840444960655 ,100000000

6937825289748517492 ,200000000

2556221026631726577 ,0

-1413704789732779742,100000000000

3522246973213203187 ,10000000000

1609295583960093033 ,10900000000

-3286643160095598104,1100000000

-3848668006801956432,150100000000

-8149380466972201873,2000000000

1526284740684202842 ,300000000

8331903930032342180 ,100000000000

8027715143254771220 ,100000000

-4290948985404089601,9900000000

5029080960109395223 ,19800000000

-5563542100483278636,5000000000000

1749254412685834180 ,500000000

6115103721405502676 ,77700000000

-1140901617064738204,500000000

8883488992722386037 ,500000000

-3842236461469284696,19800000000

222816499517535106  ,300000000

-8174155975086738549,500000000000

883488992722386037  ,200000000

4261913415301022027 ,5050000000000

6331662453931784451 ,9000000000

7629604413228561475 ,10000000000

-339114648551881613 ,9700000000

8730192957654272911 ,9700000000

-1892903802166657601,700000000

3603441631728026189 ,1500000000

4777958973882920000 ,1300000000

-7681149041825546626,19977800000000

-2735767864119779556,100000000

3515419080153200477 ,10000000000

-1546817147684188370,587000000000

7584324692676296375 ,400000000

-8199271713250881385,1500000000

-4626762623724067476,1500000000

1643423258212734259 ,1500000000

7420364299651269921 ,1500000000

-2689971857263882709,235000000000

7777777720939977    ,6000000000000

476760278543823814  ,500000000

8902451359603224097 ,500000000

-7142675950493409065,200000000

8488742776202040465 ,200000000

8558371289852191947 ,3200000000

-4981256262974323770,200000000

2804859243481497731 ,200000000

4717715269190593187 ,1500000000

4183405989168842857 ,200000000

1648032446190038492 ,200000000

-8390994935623716616,1200000000

-3085323389878014901,200000000

153615714612194924  ,55500000000

3297503260210260500 ,3300000000

8852642431796145443 ,1500000000

6859351839074568747 ,10000000000

7476685593382443206 ,10000000000

3448974992454759045 ,89000000000

8842536918606843209 ,7900000000

3811458292979964067 ,9900000000

8541409227634874369 ,454500000000

-2922317834784483717,2500000000

1173947201908456058 ,408200000000

4959095640307498381 ,1445500000000

-4339678067747254296,0

-903493008831289313 ,400000000

-9044425438705376861,600000000

-7876308412233580475,400000000

4741497776530969526 ,400000000

-6179349917903312978,500000000

-3329568131025536368,400000000

-1620465137436569386,400000000

-3191216366089538032,100000000

-5635824676346724384,100000000

-2960835343145658068,100100000000

-3115696498416922302,100000000

-7759525859855340679,1000000000

-5890667703800550884,1500000000

-6308479097556576691,5000000000

-4760365356049140519,5500000000

-7444753931385327050,1500000000

-744475393138532705 ,1500000000

2712925260706850416 ,9900000000

6654691345770853954 ,9900000000

7816750789370597413 ,3000000000

-1511043507291492086,200000000

-2087394391014011876,9900000000

-2364698255245171616,900000000

7355019576600277310 ,600000000

-2364698255245171541,1000000000

-1381241270531769516,10000000000

-2668310565819084711,100000000

-7050644211536861261,100000000000

-5491089420996529962,17200000000

-4261789084403619248,80200000000

7121204359989494121 ,1000000000

3493602285798222562 ,10020000000000

1692708820003328439 ,300000000

-2709747766441761841,10500000000

5086343637377378452 ,400000000

-7657835287728649397,160600000000

-3483150703490755604,400000000

7325120753602111352 ,100000000

-2801830460728741053,2500000000000

4062371504545576636 ,1400000000

-2169097815634040127,400000000

-1501527920227397939,400000000

-3366736477217417964,400000000

1840031159188595982 ,1900000000

5717085500773725519 ,3300000000

9163656587202874949 ,800000000

-699705688942166534 ,400000000

3714298879238433376 ,800000000

-2926872959720284013,400000000

-2016246206362409336,800000000

-453914137330204371 ,400000000

4194119219994213976 ,500000000

5747262776219614156 ,400000000

6058032591713705975 ,800000000

6128340969120868927 ,400000000

-54971410204225292  ,800000000

-598131062019912809 ,8300000000

576729251384049670  ,900000000

3743619846094557936 ,200000000

-6276012531574041752,300000000

-6701935090407533028,40091100000000

-6642651369349187867,10000000000

3851712790317231190 ,407400000000

726593704159394149  ,600000000

-9180807032115567467,200000000

1355255266453797870 ,9900000000

-6932905252583373528,9900000000

-1156552702920807405,189000000000

3792461306408318696 ,1335100000000

8005639871385084382 ,25700000000

5531687709568583145 ,100000000

4884865701501270017 ,800000000

3820971057313209567 ,9900000000

3955241533676208144 ,1700000000

2249392505418708559 ,25000000000

-8632425901557098303,0

8782397169410469279 ,0

-7495018023304331398,25300000000

684640241122986929  ,11900000000

8616873394501141916 ,500000000

-309550085835995607 ,1500000000

4970277994997572835 ,1500000000

8283196108434163471 ,25000000000

6663292020459154693 ,9900000000

-4867458773951343334,487300000000

5441497038701138846 ,3600000000

3754838517333298500 ,2300000000

-7605685221840739388,25000000000

2440029586792246488 ,0

-2069254840249603764,100000000

5833355729553281119 ,100000000

-3567635426305277883,9900000000

4318080318396245838 ,25000000000

45256455503810925   ,9800000000

2855025798456854223 ,200000000

-3875218563737445590,0

-5652759080302062833,10000000000

-4846598296040182632,74800000000

-6170626046519136529,100000000

7835469651569564332 ,9900000000

6857029672954144233 ,25000000000

-1195184277059154929,50000000000

2991700861574240126 ,100000000

-2862285851929917712,24900000000

-5044858825631672061,25000000000

6125451762271407114 ,35000000000

1033482214275562307 ,25000000000

-4403997533664906799,25000000000

4528191163337286939 ,3700000000

887045378618640991  ,100000000

-9187714613632504685,34900000000

445062773417434152  ,5600000000

-4666154549752104373,19900000000

5509584961780958226 ,974900000000

1798378969371003439 ,1000000000

-2797638467567684294,100000000000

-246095335299468618 ,78000000000

6955215080650749558 ,300000000

-7335632962598440505,100000000

2720070054937042482 ,10000000000000

6790344775704127089 ,200000000

8318096879726224182 ,25000000000

1651270377851483125 ,1000000000

-344130346297881186 ,5000000000

5337263618274982754 ,300000000

-6792858493026243715,50000000000

-6138015958605711016,25000000000

1325883755223507802 ,25000000000

6134581053522723624 ,41300000000

-6598289031782945243,1759000000000

-7051106041098000614,25000000000

112441282882191036  ,200000000

4826211529712215681 ,400000000

-4425544787112637286,110000000000

-1123516609209693216,825300000000

5373709855181126395 ,5400000000

7037640615239090747 ,10400000000

395249117849762564  ,200000000

-510290238658355210 ,19900000000

1032300847839754053 ,10000000000

2725052791397955578 ,9800000000

3905161441849169749 ,34900000000

-3821740130532698740,67600000000

1642033478096235068 ,5203600000000

-1278517344454121318,1100000000

5815206865695731524 ,900000000

4996475758019902339 ,200000000

1189623182336110064 ,100000000

3178658909163717270 ,300000000000

6377291410692850647 ,100000000

-6962088511267482698,400000000

1342767715606855838 ,200000000

7533439026393081356 ,100000000

-7729099811587053038,100000000

-4896547970918775517,1000000000

-2838063595724349755,10000000000

-3400261306049085952,20000000000

6266594227829964177 ,10000000000

-5072433791413981996,10000000000

-6446765179214878919,10000000000

-5266464092146444679,10000000000

617164761728314503  ,10000000000

209661890440687514  ,10000000000

-150341445100172819 ,10000000000

4185716393964858853 ,10000000000

4238168332785843685 ,10000000000

666895744501150352  ,10000000000

492715044809594967  ,10200000000

2312054090525048420 ,10000000000

4147175424486938436 ,9900000000

5017746271307134977 ,10000000000

8839230693248440185 ,10000000000

-2948673846799901453,100000000

-51553946679967725  ,300000000

1518318792024338233 ,200000000

5618214619553582644 ,10000000000

8061119000000000076 ,100000000

-2151441219301293102,50000000000

8699224465118355714 ,100000000000

3147524574869182967 ,10200000000

-2226868199360297707,9100000000

9142102975367944096 ,9900000000

-7248351455585675997,1900000000

-3701648088875093943,1900000000

6506118610083158007 ,1000000000

2471699706756733847 ,1000000000

